datestr,auth_state,mega_region,marketplace,sub_marketplace,psp_name,num_trips_authed
2018-08-02,FAILED,EMEA,personal_transport,U4F,braintree,69
2018-08-04,APPLIED,LatAm,personal_transport,U4B-Unmanaged,other,23
2018-08-05,VOIDED,LatAm,personal_transport,U4B-Unmanaged,other,6
2018-08-06,PENDING,APACX,agora,Not_Avlbl,paypal,14389
2018-08-06,UNAPPLIED,US & Canada,personal_transport,Not_Avlbl,other,89733
2018-08-07,PENDING,LatAm,personal_transport,U4B-Managed-Centralized-Missing,braintree,1607
2018-08-07,UNAPPLIED,LatAm,personal_transport,U4B-Unmanaged,paypal,2051
2018-08-12,VOIDED,EMEA,agora,Not_Avlbl,paypal,110
2018-08-15,PENDING,Not_Avlbl,Not_Avlbl,Not_Avlbl,other,12203
2018-08-19,PENDING,APACX,personal_transport,Not_Avlbl,braintree,67535
2018-08-20,APPLIED,India SA,personal_transport,Not_Avlbl,braintree,14539
2018-08-20,VOIDED,APACX,personal_transport,Not_Avlbl,braintree,2699
2018-08-21,VOIDED,India SA,personal_transport,Not_Avlbl,braintree,3330
2018-08-25,PENDING,LatAm,personal_transport,U4F,braintree,30280
2018-08-27,APPLIED,APACX,agora,U4B-Unmanaged,paypal,42
2018-08-27,FAILED,APACX,agora,Not_Avlbl,paypal,174
2018-08-28,FAILED,LatAm,personal_transport,U4B-Managed-Centralized-Missing,braintree,1
2018-09-01,APPLIED,Not_Avlbl,Not_Avlbl,Not_Avlbl,paypal,341
2018-09-02,APPLIED,India SA,agora,Not_Avlbl,paytm,39726
2018-09-02,VOIDED,Not_Avlbl,Not_Avlbl,Not_Avlbl,paypal,51421
2018-09-04,UNAPPLIED,Not_Avlbl,Not_Avlbl,Not_Avlbl,paytm,123131
2018-09-11,APPLIED,US & Canada,agora,U4B-Unmanaged,braintree,3740
2018-09-11,FAILED,US & Canada,agora,Not_Avlbl,braintree,1161
2018-09-12,UNAPPLIED,APACX,personal_transport,Not_Avlbl,braintree,72631
2018-09-12,VOIDED,US & Canada,agora,U4B-Unmanaged,braintree,23
2018-09-13,UNAPPLIED,India SA,personal_transport,Not_Avlbl,braintree,15485
2018-09-26,UNAPPLIED,EMEA,personal_transport,Not_Avlbl,braintree,354696
2018-09-28,VOIDED,APACX,Not_Avlbl,Not_Avlbl,braintree,12
2018-10-03,DROPPED,APACX,personal_transport,Not_Avlbl,paypal,18
2018-10-03,PENDING,EMEA,personal_transport,U4F,paypal,14
2018-07-03,FAILED,APACX,personal_transport,U4F,braintree,15
2018-07-03,PENDING,US & Canada,personal_transport,U4B-Managed-Centralized,other,4
2018-07-08,FAILED,EMEA,personal_transport,U4F,braintree,72
2018-07-09,DROPPED,US & Canada,personal_transport,U4B-Managed-Decentralized,braintree,3
2018-07-11,PENDING,LatAm,agora,U4B-Unmanaged,braintree,775
2018-07-13,APPLIED,LatAm,personal_transport,U4B-Managed-Centralized-Missing,braintree,1152
2018-07-13,VOIDED,APACX,agora,Not_Avlbl,paypal,341
2018-07-14,PENDING,US & Canada,personal_transport,U4B-Unmanaged,paypal,5042
2018-07-14,VOIDED,LatAm,personal_transport,U4B-Managed-Centralized-Missing,braintree,216
2018-07-16,APPLIED,US & Canada,agora,U4B-Managed-Centralized,braintree,3
2018-07-16,UNAPPLIED,India SA,agora,Not_Avlbl,paytm,22412
2018-07-17,APPLIED,Not_Avlbl,Not_Avlbl,Not_Avlbl,paytm,7
2018-07-18,VOIDED,Not_Avlbl,Not_Avlbl,Not_Avlbl,paytm,80440
2018-07-19,APPLIED,LatAm,personal_transport,U4B-Unmanaged,other,12
2018-07-22,VOIDED,Not_Avlbl,Not_Avlbl,Not_Avlbl,other,10164
2018-07-23,PENDING,APACX,personal_transport,U4B-Managed-Centralized-Missing,paypal,2
2018-07-24,UNAPPLIED,Not_Avlbl,Not_Avlbl,Not_Avlbl,paypal,31859
2018-07-25,UNAPPLIED,US & Canada,agora,U4B-Unmanaged,braintree,3675
2018-07-26,APPLIED,EMEA,agora,Not_Avlbl,paypal,12571
2018-07-27,VOIDED,EMEA,agora,Not_Avlbl,paypal,141
2018-07-31,APPLIED,LatAm,personal_transport,U4F,braintree,10404
2018-08-01,PENDING,US & Canada,Not_Avlbl,Not_Avlbl,paypal,2
2018-08-06,UNAPPLIED,LatAm,personal_transport,U4B-Managed-Centralized-Missing,braintree,1362
2018-08-08,APPLIED,India SA,agora,Not_Avlbl,paytm,27201
2018-08-09,UNAPPLIED,US & Canada,agora,U4B-Managed-Centralized,braintree,2
2018-08-09,VOIDED,India SA,agora,Not_Avlbl,paytm,3
2018-08-13,PENDING,US & Canada,personal_transport,U4B-Unmanaged,other,2247
2018-08-14,UNAPPLIED,Not_Avlbl,Not_Avlbl,Not_Avlbl,other,7260
2018-08-16,APPLIED,Not_Avlbl,Not_Avlbl,Not_Avlbl,paypal,1488
2018-08-17,APPLIED,US & Canada,agora,U4B-Unmanaged,braintree,3616
2018-08-17,FAILED,US & Canada,agora,Not_Avlbl,braintree,322
2018-08-17,VOIDED,Not_Avlbl,Not_Avlbl,Not_Avlbl,paypal,47316
2018-08-18,VOIDED,US & Canada,agora,U4B-Unmanaged,braintree,2
2018-08-19,UNAPPLIED,EMEA,agora,Not_Avlbl,paypal,16843
2018-08-23,PENDING,EMEA,personal_transport,U4B-Managed-Centralized,braintree,2297
2018-08-24,UNAPPLIED,LatAm,personal_transport,U4F,braintree,33792
2018-08-26,PENDING,LatAm,personal_transport,U4B-Managed-Decentralized,braintree,251
2018-08-27,UNAPPLIED,APACX,personal_transport,Not_Avlbl,braintree,68953
2018-08-28,UNAPPLIED,India SA,personal_transport,Not_Avlbl,braintree,16760
2018-08-30,UNAPPLIED,EMEA,personal_transport,U4B-Managed-Centralized-Missing,paypal,1
2018-09-04,UNAPPLIED,APACX,agora,Not_Avlbl,other,1
2018-09-06,APPLIED,APACX,agora,Not_Avlbl,paypal,19526
2018-09-06,APPLIED,Not_Avlbl,Not_Avlbl,Not_Avlbl,other,7
2018-09-07,VOIDED,APACX,agora,Not_Avlbl,paypal,124
2018-09-07,VOIDED,Not_Avlbl,Not_Avlbl,Not_Avlbl,other,10189
2018-09-09,UNAPPLIED,Not_Avlbl,Not_Avlbl,Not_Avlbl,paypal,54252
2018-09-16,APPLIED,LatAm,personal_transport,U4F,braintree,17821
2018-09-17,FAILED,LatAm,agora,U4B-Unmanaged,braintree,8
2018-09-17,VOIDED,LatAm,personal_transport,U4F,braintree,4628
2018-09-19,APPLIED,APACX,personal_transport,Not_Avlbl,braintree,67637
2018-09-20,PENDING,India SA,personal_transport,U4B-Unmanaged,braintree,1377
2018-09-23,VOIDED,EMEA,personal_transport,U4B-Managed-Centralized-Missing,paypal,2
2018-09-29,FAILED,US & Canada,personal_transport,U4B-Unmanaged,paypal,4
2018-09-30,DROPPED,LatAm,personal_transport,U4B-Unmanaged,braintree,61
2018-10-01,APPLIED,EMEA,Not_Avlbl,U4B-Unmanaged,braintree,1
2018-10-02,UNAPPLIED,EMEA,personal_transport,U4F,paypal,4
2018-10-04,PENDING,EMEA,personal_transport,U4B-Managed-Decentralized,paypal,33
2018-10-08,DROPPED,APACX,personal_transport,Not_Avlbl,other,1
2018-10-09,DROPPED,India SA,personal_transport,Not_Avlbl,other,4
2018-07-06,DROPPED,APACX,agora,Not_Avlbl,braintree,30
2018-07-08,PENDING,LatAm,agora,Not_Avlbl,other,234
2018-07-08,UNAPPLIED,EMEA,personal_transport,U4B-Managed-Decentralized,other,3
2018-07-11,UNAPPLIED,LatAm,agora,Not_Avlbl,paypal,2753
2018-07-15,DROPPED,India SA,personal_transport,U4B-Unmanaged,other,1
2018-07-22,DROPPED,EMEA,personal_transport,U4B-Managed-Centralized-Missing,braintree,2
2018-07-24,UNAPPLIED,LatAm,personal_transport,Not_Avlbl,braintree,1693042
2018-07-31,PENDING,APACX,personal_transport,Not_Avlbl,other,686
2018-08-03,APPLIED,LatAm,agora,Not_Avlbl,paypal,3949
2018-08-04,VOIDED,LatAm,agora,Not_Avlbl,paypal,105
2018-08-16,APPLIED,LatAm,personal_transport,Not_Avlbl,braintree,1772515
2018-08-17,VOIDED,LatAm,personal_transport,Not_Avlbl,braintree,311800
2018-08-21,APPLIED,US & Canada,personal_transport,U4B-Managed-Centralized,braintree,6073
2018-08-22,VOIDED,US & Canada,personal_transport,U4B-Managed-Centralized,braintree,929
2018-08-23,PENDING,US & Canada,agora,U4B-Unmanaged,other,6
2018-08-25,APPLIED,US & Canada,personal_transport,U4B-Managed-Centralized-Missing,other,1
2018-08-26,PENDING,APACX,personal_transport,Not_Avlbl,paypal,31079
2018-08-28,UNAPPLIED,US & Canada,personal_transport,U4B-Managed-Centralized-Missing,paypal,4
2018-09-07,DROPPED,EMEA,personal_transport,U4B-Managed-Centralized-Missing,braintree,10
2018-09-09,UNAPPLIED,LatAm,personal_transport,Not_Avlbl,braintree,1727542
2018-09-10,PENDING,US & Canada,personal_transport,Not_Avlbl,braintree,2222589
2018-09-14,UNAPPLIED,US & Canada,personal_transport,U4B-Managed-Centralized,braintree,7974
2018-09-18,PENDING,US & Canada,agora,U4B-Unmanaged,paypal,305
2018-09-18,UNAPPLIED,US & Canada,personal_transport,U4B-Managed-Centralized-Missing,other,6
2018-09-20,UNAPPLIED,India SA,personal_transport,Not_Avlbl,paypal,1
2018-09-22,APPLIED,India SA,personal_transport,Not_Avlbl,paytm,281223
2018-09-25,DROPPED,EMEA,personal_transport,U4F,braintree,585
2018-09-26,PENDING,India SA,personal_transport,Not_Avlbl,other,551
2018-09-29,APPLIED,APACX,agora,Not_Avlbl,braintree,147991
2018-09-29,UNAPPLIED,India SA,Not_Avlbl,Not_Avlbl,paytm,1
2018-09-30,APPLIED,EMEA,personal_transport,Not_Avlbl,other,4608
2018-10-02,APPLIED,US & Canada,personal_transport,U4B-Managed-Decentralized,paypal,79
2018-10-02,UNAPPLIED,APACX,personal_transport,U4B-Managed-Centralized-Missing,braintree,10
2018-10-03,UNAPPLIED,India SA,personal_transport,U4B-Managed-Centralized-Missing,braintree,32
2018-10-03,VOIDED,US & Canada,personal_transport,U4B-Managed-Decentralized,paypal,39
2018-10-07,FAILED,LatAm,personal_transport,U4F,paypal,3
2018-10-07,VOIDED,US & Canada,personal_transport,U4F,other,1
2018-10-08,UNAPPLIED,APACX,personal_transport,U4B-Unmanaged,other,35
2018-10-09,UNAPPLIED,India SA,personal_transport,U4B-Unmanaged,other,53
2018-07-01,PENDING,EMEA,personal_transport,U4B-Unmanaged,braintree,9992
2018-07-03,PENDING,APACX,personal_transport,U4F,paypal,4
2018-07-09,APPLIED,US & Canada,personal_transport,U4B-Managed-Decentralized,braintree,8050
2018-07-17,DROPPED,APACX,personal_transport,Not_Avlbl,paypal,29
2018-07-17,PENDING,EMEA,personal_transport,U4F,paypal,8
2018-07-22,FAILED,EMEA,personal_transport,U4B-Unmanaged,braintree,2
2018-07-31,PENDING,US & Canada,agora,Not_Avlbl,other,120
2018-08-03,PENDING,EMEA,personal_transport,U4B-Managed-Decentralized,paypal,23
2018-08-07,DROPPED,APACX,personal_transport,Not_Avlbl,other,3
2018-08-08,DROPPED,India SA,personal_transport,Not_Avlbl,other,11
2018-08-26,PENDING,US & Canada,agora,Not_Avlbl,paypal,45799
2018-08-29,PENDING,LatAm,personal_transport,U4B-Managed-Centralized,braintree,9446
2018-08-30,VOIDED,LatAm,personal_transport,U4B-Managed-Centralized,braintree,2392
2018-09-16,PENDING,US & Canada,agora,Not_Avlbl,other,5675
2018-09-22,UNAPPLIED,LatAm,personal_transport,U4B-Managed-Centralized,braintree,3694
2018-10-01,PENDING,India SA,agora,Not_Avlbl,braintree,180
2018-10-01,UNAPPLIED,LatAm,personal_transport,U4B-Unmanaged,braintree,59264
2018-10-02,PENDING,APACX,personal_transport,U4B-Managed-Centralized,paypal,12
2018-10-02,UNAPPLIED,US & Canada,agora,U4B-Managed-Centralized-Missing,braintree,1
2018-10-07,PENDING,EMEA,personal_transport,U4B-Managed-Centralized,paypal,6
2018-10-08,APPLIED,APACX,personal_transport,Not_Avlbl,other,964
2018-10-08,UNAPPLIED,LatAm,personal_transport,U4F,paypal,5
2018-10-09,APPLIED,India SA,personal_transport,Not_Avlbl,other,513
2018-10-09,VOIDED,APACX,personal_transport,Not_Avlbl,other,140
2018-10-10,APPLIED,LatAm,personal_transport,U4B-Managed-Decentralized,paypal,8
2018-10-11,DROPPED,LatAm,agora,Not_Avlbl,braintree,91
2018-10-11,VOIDED,LatAm,personal_transport,U4B-Managed-Decentralized,paypal,11
2018-07-01,PENDING,LatAm,personal_transport,Not_Avlbl,other,5947
2018-07-04,DROPPED,EMEA,personal_transport,Not_Avlbl,braintree,570
2018-07-05,APPLIED,LatAm,agora,Not_Avlbl,braintree,51885
2018-07-06,VOIDED,LatAm,agora,Not_Avlbl,braintree,162
2018-07-08,VOIDED,LatAm,personal_transport,U4B-Managed-Centralized,paypal,2
2018-07-11,FAILED,EMEA,personal_transport,U4F,braintree,66
2018-07-12,DROPPED,US & Canada,personal_transport,U4B-Managed-Decentralized,braintree,3
2018-07-15,UNAPPLIED,US & Canada,personal_transport,Not_Avlbl,other,135349
2018-07-16,PENDING,LatAm,personal_transport,U4B-Managed-Centralized-Missing,braintree,1241
2018-07-17,APPLIED,US & Canada,personal_transport,Not_Avlbl,paypal,135666
2018-07-18,VOIDED,US & Canada,personal_transport,Not_Avlbl,paypal,12241
2018-07-19,PENDING,US & Canada,agora,U4B-Managed-Centralized,braintree,1
2018-07-20,APPLIED,Not_Avlbl,Not_Avlbl,Not_Avlbl,paytm,3
2018-07-21,VOIDED,Not_Avlbl,Not_Avlbl,Not_Avlbl,paytm,83006
2018-07-22,APPLIED,LatAm,personal_transport,U4B-Unmanaged,other,8
2018-07-23,VOIDED,LatAm,personal_transport,U4B-Unmanaged,other,5
2018-07-24,PENDING,Not_Avlbl,Not_Avlbl,Not_Avlbl,other,11314
2018-07-29,PENDING,EMEA,agora,Not_Avlbl,paypal,16020
2018-07-30,VOIDED,EMEA,agora,Not_Avlbl,paypal,118
2018-08-01,PENDING,US & Canada,personal_transport,U4B-Managed-Centralized,paypal,12
2018-08-07,APPLIED,US & Canada,personal_transport,Not_Avlbl,other,71836
2018-08-08,VOIDED,US & Canada,personal_transport,Not_Avlbl,other,13104
2018-08-11,APPLIED,India SA,agora,Not_Avlbl,paytm,38084
2018-08-12,UNAPPLIED,US & Canada,agora,U4B-Managed-Centralized,braintree,1
2018-08-12,VOIDED,India SA,agora,Not_Avlbl,paytm,3
2018-08-13,UNAPPLIED,Not_Avlbl,Not_Avlbl,Not_Avlbl,paytm,145108
2018-08-15,UNAPPLIED,LatAm,personal_transport,U4B-Unmanaged,other,18
2018-08-17,APPLIED,LatAm,personal_transport,U4B-Unmanaged,paypal,1932
2018-08-17,FAILED,LatAm,personal_transport,Not_Avlbl,paypal,89
2018-08-19,PENDING,Not_Avlbl,Not_Avlbl,Not_Avlbl,paypal,84257
2018-08-20,APPLIED,US & Canada,agora,U4B-Unmanaged,braintree,3312
2018-08-20,FAILED,US & Canada,agora,Not_Avlbl,braintree,497
2018-08-21,VOIDED,US & Canada,agora,U4B-Unmanaged,braintree,42
2018-08-22,UNAPPLIED,EMEA,agora,Not_Avlbl,paypal,12086
2018-08-31,UNAPPLIED,India SA,personal_transport,Not_Avlbl,braintree,18576
2018-09-01,APPLIED,LatAm,personal_transport,U4B-Managed-Centralized-Missing,braintree,605
2018-09-02,PENDING,US & Canada,personal_transport,U4B-Unmanaged,paypal,4908
2018-09-02,VOIDED,LatAm,personal_transport,U4B-Managed-Centralized-Missing,braintree,113
2018-09-04,APPLIED,US & Canada,agora,U4B-Managed-Centralized,braintree,7
2018-09-04,UNAPPLIED,India SA,agora,Not_Avlbl,paytm,26093
2018-09-05,APPLIED,Not_Avlbl,Not_Avlbl,Not_Avlbl,paytm,18237
2018-09-06,VOIDED,Not_Avlbl,Not_Avlbl,Not_Avlbl,paytm,126187
2018-09-07,APPLIED,LatAm,personal_transport,U4B-Unmanaged,other,28
2018-09-07,FAILED,LatAm,personal_transport,Not_Avlbl,other,1
2018-09-08,VOIDED,LatAm,personal_transport,U4B-Unmanaged,other,6
2018-09-09,PENDING,APACX,agora,Not_Avlbl,paypal,25903
2018-09-09,PENDING,Not_Avlbl,Not_Avlbl,Not_Avlbl,other,23255
2018-09-10,VOIDED,Not_Avlbl,Not_Avlbl,Not_Avlbl,other,7568
2018-09-11,PENDING,APACX,personal_transport,U4B-Managed-Centralized-Missing,paypal,1
2018-09-12,UNAPPLIED,Not_Avlbl,Not_Avlbl,Not_Avlbl,paypal,39152
2018-09-13,UNAPPLIED,US & Canada,agora,U4B-Unmanaged,braintree,4349
2018-09-14,APPLIED,EMEA,agora,Not_Avlbl,paypal,20302
2018-09-15,VOIDED,EMEA,agora,Not_Avlbl,paypal,119
2018-09-19,PENDING,LatAm,personal_transport,U4F,braintree,32799
2018-09-20,FAILED,LatAm,agora,U4B-Unmanaged,braintree,5
2018-09-20,VOIDED,LatAm,personal_transport,U4F,braintree,5308
2018-09-22,APPLIED,APACX,personal_transport,Not_Avlbl,braintree,79990
2018-09-23,APPLIED,India SA,personal_transport,Not_Avlbl,braintree,10892
2018-09-23,VOIDED,APACX,personal_transport,Not_Avlbl,braintree,7222
2018-09-24,VOIDED,India SA,personal_transport,Not_Avlbl,braintree,2274
2018-09-25,PENDING,EMEA,personal_transport,U4B-Managed-Centralized-Missing,paypal,3
2018-09-27,APPLIED,EMEA,personal_transport,Not_Avlbl,braintree,349983
2018-09-28,VOIDED,EMEA,personal_transport,Not_Avlbl,braintree,66827
2018-09-29,UNAPPLIED,APACX,Not_Avlbl,Not_Avlbl,braintree,3
2018-10-04,DROPPED,US & Canada,agora,U4B-Unmanaged,paypal,1
2018-10-08,DROPPED,India SA,personal_transport,Not_Avlbl,paytm,2231
2018-10-10,FAILED,EMEA,personal_transport,U4B-Managed-Centralized,braintree,1
2018-10-11,DROPPED,APACX,personal_transport,Not_Avlbl,other,1
2018-10-12,DROPPED,India SA,personal_transport,Not_Avlbl,other,6
2018-07-07,UNAPPLIED,APACX,personal_transport,U4B-Managed-Decentralized,braintree,31
2018-07-08,UNAPPLIED,India SA,personal_transport,U4B-Managed-Decentralized,braintree,47
2018-07-12,APPLIED,LatAm,agora,Not_Avlbl,braintree,52871
2018-07-13,VOIDED,LatAm,agora,Not_Avlbl,braintree,542
2018-07-18,DROPPED,APACX,personal_transport,U4B-Unmanaged,braintree,2
2018-07-19,DROPPED,India SA,personal_transport,U4B-Unmanaged,braintree,2
2018-07-22,PENDING,APACX,agora,Not_Avlbl,paypal,21638
2018-07-22,UNAPPLIED,US & Canada,personal_transport,Not_Avlbl,other,134038
2018-07-23,PENDING,LatAm,personal_transport,U4B-Managed-Centralized-Missing,braintree,1274
2018-07-23,UNAPPLIED,LatAm,personal_transport,U4B-Unmanaged,paypal,1817
2018-07-24,APPLIED,US & Canada,personal_transport,Not_Avlbl,paypal,133824
2018-07-25,VOIDED,US & Canada,personal_transport,Not_Avlbl,paypal,14170
2018-07-26,PENDING,US & Canada,agora,U4B-Managed-Centralized,braintree,2
2018-07-27,PENDING,Not_Avlbl,Not_Avlbl,Not_Avlbl,paytm,329143
2018-07-29,PENDING,LatAm,personal_transport,U4B-Unmanaged,other,14
2018-07-31,PENDING,Not_Avlbl,Not_Avlbl,Not_Avlbl,other,11944
2018-08-05,UNAPPLIED,LatAm,agora,Not_Avlbl,braintree,91672
2018-08-07,UNAPPLIED,LatAm,personal_transport,U4B-Managed-Centralized,paypal,6
2018-08-09,DROPPED,US & Canada,personal_transport,U4F,braintree,13
2018-08-14,APPLIED,US & Canada,personal_transport,Not_Avlbl,other,71890
2018-08-15,VOIDED,US & Canada,personal_transport,Not_Avlbl,other,12921
2018-08-16,VOIDED,LatAm,personal_transport,U4B-Unmanaged,paypal,563
2018-08-17,UNAPPLIED,US & Canada,personal_transport,Not_Avlbl,paypal,197363
2018-08-18,PENDING,India SA,agora,Not_Avlbl,paytm,35456
2018-08-20,UNAPPLIED,Not_Avlbl,Not_Avlbl,Not_Avlbl,paytm,146366
2018-08-22,UNAPPLIED,LatAm,personal_transport,U4B-Unmanaged,other,22
2018-08-24,FAILED,LatAm,personal_transport,Not_Avlbl,paypal,55
2018-08-26,PENDING,Not_Avlbl,Not_Avlbl,Not_Avlbl,paypal,88723
2018-08-27,PENDING,US & Canada,agora,U4B-Unmanaged,braintree,3489
2018-09-03,FAILED,EMEA,personal_transport,U4F,braintree,56
2018-09-07,UNAPPLIED,US & Canada,personal_transport,Not_Avlbl,other,113271
2018-09-08,PENDING,LatAm,personal_transport,U4B-Managed-Centralized-Missing,braintree,622
2018-09-09,APPLIED,US & Canada,personal_transport,Not_Avlbl,paypal,219031
2018-09-11,UNAPPLIED,India SA,agora,Not_Avlbl,paytm,29433
2018-09-12,APPLIED,Not_Avlbl,Not_Avlbl,Not_Avlbl,paytm,7711
2018-09-13,VOIDED,Not_Avlbl,Not_Avlbl,Not_Avlbl,paytm,73679
2018-09-14,APPLIED,LatAm,personal_transport,U4B-Unmanaged,other,28
2018-09-15,VOIDED,LatAm,personal_transport,U4B-Unmanaged,other,5
2018-09-16,PENDING,APACX,agora,Not_Avlbl,paypal,27316
2018-09-16,PENDING,Not_Avlbl,Not_Avlbl,Not_Avlbl,other,28590
2018-09-20,UNAPPLIED,US & Canada,agora,U4B-Unmanaged,braintree,4368
2018-09-21,APPLIED,EMEA,agora,Not_Avlbl,paypal,18340
2018-09-22,VOIDED,EMEA,agora,Not_Avlbl,paypal,633
2018-09-26,PENDING,LatAm,personal_transport,U4F,braintree,34444
2018-09-27,DROPPED,LatAm,agora,Not_Avlbl,paypal,1
2018-09-29,PENDING,APACX,personal_transport,Not_Avlbl,braintree,87770
2018-09-30,APPLIED,India SA,personal_transport,Not_Avlbl,braintree,11529
2018-09-30,FAILED,US & Canada,personal_transport,U4B-Unmanaged,paypal,2
2018-10-04,UNAPPLIED,US & Canada,personal_transport,U4B-Managed-Decentralized,braintree,11850
2018-10-15,DROPPED,India SA,personal_transport,Not_Avlbl,paytm,2
2018-07-04,PENDING,LatAm,agora,Not_Avlbl,braintree,49954
2018-07-07,PENDING,US & Canada,personal_transport,Not_Avlbl,paypal,210657
2018-07-10,PENDING,Not_Avlbl,Not_Avlbl,Not_Avlbl,paytm,365644
2018-07-12,PENDING,LatAm,personal_transport,U4B-Unmanaged,other,15
2018-07-14,DROPPED,India SA,personal_transport,U4B-Managed-Decentralized,paytm,5
2018-07-15,DROPPED,EMEA,personal_transport,U4B-Unmanaged,braintree,94
2018-07-17,APPLIED,US & Canada,personal_transport,U4B-Managed-Centralized,other,1
2018-07-18,UNAPPLIED,US & Canada,agora,Not_Avlbl,braintree,332737
2018-07-25,FAILED,LatAm,agora,Not_Avlbl,braintree,34
2018-07-26,UNAPPLIED,US & Canada,personal_transport,U4B-Unmanaged,other,2842
2018-07-28,APPLIED,US & Canada,personal_transport,U4B-Unmanaged,paypal,4594
2018-07-28,FAILED,US & Canada,personal_transport,Not_Avlbl,paypal,156
2018-07-29,VOIDED,US & Canada,personal_transport,U4B-Unmanaged,paypal,466
2018-07-30,UNAPPLIED,India SA,agora,U4B-Unmanaged,paytm,390
2018-07-31,FAILED,Not_Avlbl,Not_Avlbl,Not_Avlbl,paytm,154183
2018-07-31,UNAPPLIED,APACX,personal_transport,U4B-Managed-Centralized,braintree,56
2018-08-01,PENDING,India SA,agora,Not_Avlbl,paytm,29531
2018-08-07,PENDING,LatAm,personal_transport,U4B-Unmanaged,paypal,2057
2018-08-10,PENDING,US & Canada,agora,U4B-Unmanaged,braintree,3349
2018-08-18,APPLIED,US & Canada,personal_transport,U4B-Unmanaged,other,2511
2018-08-18,UNAPPLIED,LatAm,agora,U4B-Unmanaged,braintree,975
2018-08-19,VOIDED,US & Canada,personal_transport,U4B-Unmanaged,other,572
2018-08-21,APPLIED,US & Canada,personal_transport,U4B-Managed-Centralized-Missing,braintree,1152
2018-08-22,APPLIED,India SA,agora,U4B-Unmanaged,paytm,394
2018-08-22,FAILED,India SA,agora,Not_Avlbl,paytm,5249
2018-08-23,APPLIED,APACX,personal_transport,U4B-Managed-Centralized,braintree,57
2018-08-24,VOIDED,APACX,personal_transport,U4B-Managed-Centralized,braintree,9
2018-08-26,PENDING,APACX,Not_Avlbl,Not_Avlbl,braintree,1
2018-08-28,FAILED,LatAm,personal_transport,U4B-Unmanaged,paypal,1
2018-08-30,FAILED,Not_Avlbl,Not_Avlbl,Not_Avlbl,paypal,30221
2018-09-04,PENDING,EMEA,agora,Not_Avlbl,paypal,12537
2018-09-10,DROPPED,LatAm,agora,Not_Avlbl,paypal,6
2018-09-12,PENDING,APACX,personal_transport,Not_Avlbl,braintree,72749
